Label,ID,PIXEL_NUMBER,RED,GREEN,BLUE
Class_5,Class_5_06.csv,21,1,8,9
Class_5,Class_5_06.csv,22,4,14,13
Class_5,Class_5_06.csv,23,0,11,10
Class_5,Class_5_06.csv,24,2,13,12
Class_5,Class_5_06.csv,25,0,9,8
Class_5,Class_5_06.csv,26,1,13,13
Class_5,Class_5_06.csv,27,2,13,14
Class_5,Class_5_06.csv,28,3,13,15
Class_5,Class_5_06.csv,29,1,10,12
Class_5,Class_5_06.csv,30,0,6,7
Class_5,Class_5_06.csv,31,2,10,10
Class_5,Class_5_06.csv,32,7,15,15
Class_5,Class_5_06.csv,33,1,11,11
Class_5,Class_5_06.csv,34,1,12,11
Class_5,Class_5_06.csv,35,1,12,12
Class_5,Class_5_06.csv,36,0,9,9
Class_5,Class_5_06.csv,37,3,13,14
Class_5,Class_5_06.csv,38,0,8,10
Class_5,Class_5_06.csv,39,0,6,8
Class_5,Class_5_06.csv,40,4,12,13
Class_5,Class_5_06.csv,41,1,11,11
Class_5,Class_5_06.csv,42,0,11,10
Class_5,Class_5_06.csv,43,1,12,11
Class_5,Class_5_06.csv,44,1,9,9
Class_5,Class_5_06.csv,45,3,10,11
Class_5,Class_5_06.csv,46,2,9,10
Class_5,Class_5_06.csv,47,2,10,11
Class_5,Class_5_06.csv,48,1,10,11
Class_5,Class_5_06.csv,49,1,11,13
Class_5,Class_5_06.csv,50,3,12,13
Class_5,Class_5_06.csv,51,1,11,11
Class_5,Class_5_06.csv,52,0,12,11
Class_5,Class_5_06.csv,53,0,10,9
Class_5,Class_5_06.csv,54,5,14,14
Class_5,Class_5_06.csv,55,2,10,10
Class_5,Class_5_06.csv,56,2,10,10
Class_5,Class_5_06.csv,57,1,9,10
Class_5,Class_5_06.csv,58,0,10,11
Class_5,Class_5_06.csv,59,3,14,14
Class_5,Class_5_06.csv,60,4,13,14
Class_5,Class_5_06.csv,61,0,10,11
Class_5,Class_5_06.csv,62,7,15,15
Class_5,Class_5_06.csv,63,0,12,11
Class_5,Class_5_06.csv,64,0,10,9
Class_5,Class_5_06.csv,65,2,13,13
Class_5,Class_5_06.csv,66,0,10,10
Class_5,Class_5_06.csv,67,2,13,13
Class_5,Class_5_06.csv,68,0,8,8
Class_5,Class_5_06.csv,69,0,10,11
Class_5,Class_5_06.csv,70,2,10,12
Class_5,Class_5_06.csv,71,2,12,13
Class_5,Class_5_06.csv,72,3,14,14
Class_5,Class_5_06.csv,73,1,13,13
Class_5,Class_5_06.csv,74,0,11,10
Class_5,Class_5_06.csv,75,4,14,13
Class_5,Class_5_06.csv,76,1,11,11
Class_5,Class_5_06.csv,77,0,10,9
Class_5,Class_5_06.csv,78,0,10,10
Class_5,Class_5_06.csv,79,0,10,10
Class_5,Class_5_06.csv,80,3,10,12
Class_5,Class_5_06.csv,81,0,8,9
Class_5,Class_5_06.csv,82,1,12,13
Class_5,Class_5_06.csv,83,1,12,12
Class_5,Class_5_06.csv,84,4,11,12
Class_5,Class_5_06.csv,85,3,9,10
Class_5,Class_5_06.csv,86,5,10,11
Class_5,Class_5_06.csv,87,5,11,12
Class_5,Class_5_06.csv,88,1,11,11
Class_5,Class_5_06.csv,89,1,11,11
Class_5,Class_5_06.csv,90,3,10,12
Class_5,Class_5_06.csv,91,4,13,14
Class_5,Class_5_06.csv,92,2,13,13
Class_5,Class_5_06.csv,93,2,12,12
Class_5,Class_5_06.csv,94,5,10,12
Class_5,Class_5_06.csv,95,3,6,8
Class_5,Class_5_06.csv,96,10,12,14
Class_5,Class_5_06.csv,97,4,8,10
Class_5,Class_5_06.csv,98,3,11,11
Class_5,Class_5_06.csv,99,1,12,12
Class_5,Class_5_07.csv,0,0,12,11
Class_5,Class_5_07.csv,1,2,14,13
Class_5,Class_5_07.csv,2,3,15,13
Class_5,Class_5_07.csv,3,0,12,9
Class_5,Class_5_07.csv,4,0,13,11
Class_5,Class_5_07.csv,5,0,12,11
Class_5,Class_5_07.csv,6,2,15,15
Class_5,Class_5_07.csv,7,0,11,11
Class_5,Class_5_07.csv,8,0,9,9
Class_5,Class_5_07.csv,9,0,11,10
Class_5,Class_5_07.csv,10,0,12,12
Class_5,Class_5_07.csv,11,1,13,12
Class_5,Class_5_07.csv,12,3,15,13
Class_5,Class_5_07.csv,13,2,14,12
Class_5,Class_5_07.csv,14,0,11,10
Class_5,Class_5_07.csv,15,0,10,10
Class_5,Class_5_07.csv,16,0,12,12
Class_5,Class_5_07.csv,17,0,10,11
Class_5,Class_5_07.csv,18,1,13,13
Class_5,Class_5_07.csv,19,3,14,13
Class_5,Class_5_07.csv,20,1,11,12
Class_5,Class_5_07.csv,21,0,10,10
Class_5,Class_5_07.csv,22,0,10,8
Class_5,Class_5_07.csv,23,2,14,12
Class_5,Class_5_07.csv,24,4,14,14
Class_5,Class_5_07.csv,25,1,12,13
Class_5,Class_5_07.csv,26,0,11,13
Class_5,Class_5_07.csv,27,2,14,14
Class_5,Class_5_07.csv,28,0,11,10
Class_5,Class_5_07.csv,29,0,14,12
Class_5,Class_5_07.csv,30,1,10,12
Class_5,Class_5_07.csv,31,0,9,10
Class_5,Class_5_07.csv,32,3,14,14
Class_5,Class_5_07.csv,33,0,11,11
Class_5,Class_5_07.csv,34,0,9,10
Class_5,Class_5_07.csv,35,1,12,13
Class_5,Class_5_07.csv,36,0,11,12
Class_5,Class_5_07.csv,37,0,10,11
Class_5,Class_5_07.csv,38,0,12,11
Class_5,Class_5_07.csv,39,0,14,13
Class_5,Class_5_07.csv,40,1,11,13
Class_5,Class_5_07.csv,41,3,12,14
Class_5,Class_5_07.csv,42,0,9,10
Class_5,Class_5_07.csv,43,0,10,10
Class_5,Class_5_07.csv,44,3,13,14
Class_5,Class_5_07.csv,45,1,11,13
Class_5,Class_5_07.csv,46,3,14,15
Class_5,Class_5_07.csv,47,2,14,14
Class_5,Class_5_07.csv,48,0,12,11
Class_5,Class_5_07.csv,49,0,13,11
Class_5,Class_5_07.csv,50,0,7,9
Class_5,Class_5_07.csv,51,3,14,15
Class_5,Class_5_07.csv,52,3,13,14
Class_5,Class_5_07.csv,53,5,15,15
Class_5,Class_5_07.csv,54,2,12,13
Class_5,Class_5_07.csv,55,0,10,11
Class_5,Class_5_07.csv,56,2,14,14
Class_5,Class_5_07.csv,57,0,9,9
Class_5,Class_5_07.csv,58,0,12,11
Class_5,Class_5_07.csv,59,0,13,12
Class_5,Class_5_07.csv,60,1,15,15
Class_5,Class_5_07.csv,61,0,13,13
Class_5,Class_5_07.csv,62,1,14,14
Class_5,Class_5_07.csv,63,0,12,12
Class_5,Class_5_07.csv,64,1,14,14
Class_5,Class_5_07.csv,65,2,14,14
Class_5,Class_5_07.csv,66,0,10,10
Class_5,Class_5_07.csv,67,2,13,13
Class_5,Class_5_07.csv,68,0,11,10
Class_5,Class_5_07.csv,69,1,13,12
Class_5,Class_5_07.csv,70,2,13,14
Class_5,Class_5_07.csv,71,1,13,13
Class_5,Class_5_07.csv,72,0,12,12
Class_5,Class_5_07.csv,73,0,11,11
Class_5,Class_5_07.csv,74,2,15,15
Class_5,Class_5_07.csv,75,0,12,12
Class_5,Class_5_07.csv,76,2,13,13
Class_5,Class_5_07.csv,77,0,10,10
Class_5,Class_5_07.csv,78,0,12,11
Class_5,Class_5_07.csv,79,0,11,11
Class_5,Class_5_07.csv,80,6,12,14
Class_5,Class_5_07.csv,81,1,9,10
Class_5,Class_5_07.csv,82,0,10,11
Class_5,Class_5_07.csv,83,0,11,11
Class_5,Class_5_07.csv,84,0,10,10
Class_5,Class_5_07.csv,85,2,12,12
Class_5,Class_5_07.csv,86,1,9,9
Class_5,Class_5_07.csv,87,2,10,11
Class_5,Class_5_07.csv,88,1,13,13
Class_5,Class_5_07.csv,89,1,14,13
Class_5,Class_5_07.csv,90,5,8,10
Class_5,Class_5_07.csv,91,1,6,8
Class_5,Class_5_07.csv,92,1,10,11
Class_5,Class_5_07.csv,93,2,12,13
Class_5,Class_5_07.csv,94,0,10,10
Class_5,Class_5_07.csv,95,2,11,12
Class_5,Class_5_07.csv,96,1,8,9
Class_5,Class_5_07.csv,97,3,11,11
Class_5,Class_5_07.csv,98,2,13,13
Class_5,Class_5_07.csv,99,0,14,13
Class_5,Class_5_08.csv,0,0,14,14
Class_5,Class_5_08.csv,1,2,14,14
Class_5,Class_5_08.csv,2,0,10,10
Class_5,Class_5_08.csv,3,2,11,11
Class_5,Class_5_08.csv,4,0,10,11
Class_5,Class_5_08.csv,5,1,12,13
Class_5,Class_5_08.csv,6,0,6,6
Class_5,Class_5_08.csv,7,0,10,10
Class_5,Class_5_08.csv,8,0,12,12
Class_5,Class_5_08.csv,9,0,12,12
Class_5,Class_5_08.csv,10,0,13,13
Class_5,Class_5_08.csv,11,2,14,14
Class_5,Class_5_08.csv,12,2,11,11
Class_5,Class_5_08.csv,13,1,10,10
Class_5,Class_5_08.csv,14,2,12,14
Class_5,Class_5_08.csv,15,2,13,14
Class_5,Class_5_08.csv,16,1,11,12
Class_5,Class_5_08.csv,17,1,12,12
Class_5,Class_5_08.csv,18,0,11,11
Class_5,Class_5_08.csv,19,0,13,13
Class_5,Class_5_08.csv,20,0,13,14
Class_5,Class_5_08.csv,21,0,12,12
Class_5,Class_5_08.csv,22,3,13,12
Class_5,Class_5_08.csv,23,1,10,10
Class_5,Class_5_08.csv,24,2,12,13
Class_5,Class_5_08.csv,25,3,13,15
Class_5,Class_5_08.csv,26,1,12,12
Class_5,Class_5_08.csv,27,2,13,13
Class_5,Class_5_08.csv,28,0,12,12
Class_5,Class_5_08.csv,29,0,12,12
Class_5,Class_5_08.csv,30,0,13,14
Class_5,Class_5_08.csv,31,1,13,13
Class_5,Class_5_08.csv,32,0,11,10
Class_5,Class_5_08.csv,33,3,13,12
Class_5,Class_5_08.csv,34,1,11,12
Class_5,Class_5_08.csv,35,1,11,13
Class_5,Class_5_08.csv,36,2,13,13
Class_5,Class_5_08.csv,37,1,13,13
Class_5,Class_5_08.csv,38,1,14,14
Class_5,Class_5_08.csv,39,0,15,14
Class_5,Class_5_08.csv,40,1,13,14
Class_5,Class_5_08.csv,41,0,12,12
Class_5,Class_5_08.csv,42,1,13,12
Class_5,Class_5_08.csv,43,3,13,13
Class_5,Class_5_08.csv,44,0,9,10
Class_5,Class_5_08.csv,45,2,11,13
Class_5,Class_5_08.csv,46,0,10,10
Class_5,Class_5_08.csv,47,0,12,11
Class_5,Class_5_08.csv,48,0,13,13
Class_5,Class_5_08.csv,49,0,14,14
Class_5,Class_5_08.csv,50,0,10,11
Class_5,Class_5_08.csv,51,0,12,12
Class_5,Class_5_08.csv,52,0,12,11
Class_5,Class_5_08.csv,53,2,13,12
Class_5,Class_5_08.csv,54,1,11,11
Class_5,Class_5_08.csv,55,1,11,12
Class_5,Class_5_08.csv,56,3,13,14
Class_5,Class_5_08.csv,57,0,11,11
Class_5,Class_5_08.csv,58,1,14,13
Class_5,Class_5_08.csv,59,0,14,12
Class_5,Class_5_08.csv,60,2,13,15
Class_5,Class_5_08.csv,61,2,13,14
Class_5,Class_5_08.csv,62,3,15,14
Class_5,Class_5_08.csv,63,1,13,12
Class_5,Class_5_08.csv,64,1,11,11
Class_5,Class_5_08.csv,65,1,11,12
Class_5,Class_5_08.csv,66,1,12,13
Class_5,Class_5_08.csv,67,0,11,10
Class_5,Class_5_08.csv,68,0,13,12
Class_5,Class_5_08.csv,69,0,12,10
Class_5,Class_5_08.csv,70,0,11,13
Class_5,Class_5_08.csv,71,0,11,12
Class_5,Class_5_08.csv,72,0,10,10
Class_5,Class_5_08.csv,73,0,11,11
Class_5,Class_5_08.csv,74,0,11,11
Class_5,Class_5_08.csv,75,0,11,11
Class_5,Class_5_08.csv,76,3,14,14
Class_5,Class_5_08.csv,77,2,13,13
Class_5,Class_5_08.csv,78,0,11,10
Class_5,Class_5_08.csv,79,0,11,10
Class_5,Class_5_08.csv,80,0,10,12
Class_5,Class_5_08.csv,81,0,10,11
Class_5,Class_5_08.csv,82,1,11,11
Class_5,Class_5_08.csv,83,0,10,10
Class_5,Class_5_08.csv,84,1,12,12
Class_5,Class_5_08.csv,85,0,11,11
Class_5,Class_5_08.csv,86,1,12,13
Class_5,Class_5_08.csv,87,0,11,11
Class_5,Class_5_08.csv,88,1,12,11
Class_5,Class_5_08.csv,89,1,12,10
Class_5,Class_5_08.csv,90,2,13,15
Class_5,Class_5_08.csv,91,0,6,8
Class_5,Class_5_08.csv,92,2,12,12
Class_5,Class_5_08.csv,93,1,12,12
Class_5,Class_5_08.csv,94,0,11,11
Class_5,Class_5_08.csv,95,1,13,13
Class_5,Class_5_08.csv,96,0,10,10
Class_5,Class_5_08.csv,97,2,13,13
Class_5,Class_5_08.csv,98,2,13,12
Class_5,Class_5_08.csv,99,2,13,11
Class_5,Class_5_09.csv,0,6,8,11
Class_5,Class_5_09.csv,1,1,6,8
Class_5,Class_5_09.csv,2,4,13,14
Class_5,Class_5_09.csv,3,2,13,13
Class_5,Class_5_09.csv,4,0,11,11
Class_5,Class_5_09.csv,5,1,13,13
Class_5,Class_5_09.csv,6,2,14,14
Class_5,Class_5_09.csv,7,2,14,14
Class_5,Class_5_09.csv,8,1,11,11
Class_5,Class_5_09.csv,9,5,13,14
Class_5,Class_5_09.csv,10,1,6,8
Class_5,Class_5_09.csv,11,5,12,13
Class_5,Class_5_09.csv,12,1,11,11
Class_5,Class_5_09.csv,13,3,15,15
Class_5,Class_5_09.csv,14,0,11,11
Class_5,Class_5_09.csv,15,2,15,14
Class_5,Class_5_09.csv,16,3,15,15
Class_5,Class_5_09.csv,17,1,13,13
Class_5,Class_5_09.csv,18,0,10,10
Class_5,Class_5_09.csv,19,0,10,11
Class_5,Class_5_09.csv,20,2,11,12
Class_5,Class_5_09.csv,21,1,11,12
Class_5,Class_5_09.csv,22,2,14,14
Class_5,Class_5_09.csv,23,1,13,13
Class_5,Class_5_09.csv,24,0,11,11
Class_5,Class_5_09.csv,25,0,13,13
Class_5,Class_5_09.csv,26,0,9,9
Class_5,Class_5_09.csv,27,0,11,10
Class_5,Class_5_09.csv,28,1,14,13
Class_5,Class_5_09.csv,29,0,12,12
Class_5,Class_5_09.csv,30,0,11,12
Class_5,Class_5_09.csv,31,0,10,10
Class_5,Class_5_09.csv,32,0,12,12
Class_5,Class_5_09.csv,33,1,14,14
Class_5,Class_5_09.csv,34,2,14,14
Class_5,Class_5_09.csv,35,0,10,10
Class_5,Class_5_09.csv,36,2,15,15
Class_5,Class_5_09.csv,37,0,12,12
Class_5,Class_5_09.csv,38,1,15,14
Class_5,Class_5_09.csv,39,0,12,12
Class_5,Class_5_09.csv,40,0,12,12
Class_5,Class_5_09.csv,41,0,11,10
Class_5,Class_5_09.csv,42,1,13,13
Class_5,Class_5_09.csv,43,0,11,11
Class_5,Class_5_09.csv,44,0,9,10
Class_5,Class_5_09.csv,45,2,12,13
Class_5,Class_5_09.csv,46,0,11,11
Class_5,Class_5_09.csv,47,0,11,11
Class_5,Class_5_09.csv,48,0,13,13
Class_5,Class_5_09.csv,49,0,11,11
Class_5,Class_5_09.csv,50,0,11,11
Class_5,Class_5_09.csv,51,0,13,13
Class_5,Class_5_09.csv,52,1,13,13
Class_5,Class_5_09.csv,53,0,10,10
Class_5,Class_5_09.csv,54,0,10,11
Class_5,Class_5_09.csv,55,3,13,14
Class_5,Class_5_09.csv,56,0,10,11
Class_5,Class_5_09.csv,57,0,12,12
Class_5,Class_5_09.csv,58,0,11,12
Class_5,Class_5_09.csv,59,0,12,12
Class_5,Class_5_09.csv,60,0,10,11
Class_5,Class_5_09.csv,61,0,12,12
Class_5,Class_5_09.csv,62,0,12,12
Class_5,Class_5_09.csv,63,0,10,10
Class_5,Class_5_09.csv,64,1,13,13
Class_5,Class_5_09.csv,65,0,11,11
Class_5,Class_5_09.csv,66,0,10,11
Class_5,Class_5_09.csv,67,0,12,12
Class_5,Class_5_09.csv,68,0,10,11
Class_5,Class_5_09.csv,69,0,11,12
Class_5,Class_5_09.csv,70,0,11,11
Class_5,Class_5_09.csv,71,0,11,11
Class_5,Class_5_09.csv,72,2,12,13
Class_5,Class_5_09.csv,73,2,13,13
Class_5,Class_5_09.csv,74,3,14,15
Class_5,Class_5_09.csv,75,1,13,13
Class_5,Class_5_09.csv,76,1,14,14
Class_5,Class_5_09.csv,77,2,14,14
Class_5,Class_5_09.csv,78,1,10,12
Class_5,Class_5_09.csv,79,2,11,13
Class_5,Class_5_09.csv,80,3,12,13
Class_5,Class_5_09.csv,81,3,11,13
Class_5,Class_5_09.csv,82,3,11,13
Class_5,Class_5_09.csv,83,1,10,11
Class_5,Class_5_09.csv,84,2,13,14
Class_5,Class_5_09.csv,85,0,11,11
Class_5,Class_5_09.csv,86,0,11,11
Class_5,Class_5_09.csv,87,0,10,11
Class_5,Class_5_09.csv,88,2,9,12
Class_5,Class_5_09.csv,89,2,8,11
Class_5,Class_5_09.csv,90,4,12,13
Class_5,Class_5_09.csv,91,2,9,11
Class_5,Class_5_09.csv,92,3,10,12
Class_5,Class_5_09.csv,93,2,9,11
Class_5,Class_5_09.csv,94,1,11,12
Class_5,Class_5_09.csv,95,0,11,11
Class_5,Class_5_09.csv,96,1,13,14
Class_5,Class_5_09.csv,97,2,12,13
Class_5,Class_5_09.csv,98,4,10,13
Class_5,Class_5_09.csv,99,3,8,11
Class_5,Class_5_10.csv,0,3,10,12
Class_5,Class_5_10.csv,1,5,15,15
Class_5,Class_5_10.csv,2,1,14,13
Class_5,Class_5_10.csv,3,0,9,7
Class_5,Class_5_10.csv,4,0,11,10
Class_5,Class_5_10.csv,5,2,13,12
Class_5,Class_5_10.csv,6,2,12,11
Class_5,Class_5_10.csv,7,0,10,9
Class_5,Class_5_10.csv,8,0,11,10
Class_5,Class_5_10.csv,9,2,14,13
Class_5,Class_5_10.csv,10,6,15,15
Class_5,Class_5_10.csv,11,0,9,10
Class_5,Class_5_10.csv,12,1,14,13
Class_5,Class_5_10.csv,13,0,13,11
Class_5,Class_5_10.csv,14,0,12,11
Class_5,Class_5_10.csv,15,2,12,11
Class_5,Class_5_10.csv,16,1,11,11
Class_5,Class_5_10.csv,17,1,11,10
Class_5,Class_5_10.csv,18,0,9,9
Class_5,Class_5_10.csv,19,3,14,14
Class_5,Class_5_10.csv,20,1,11,12
Class_5,Class_5_10.csv,21,3,14,14
Class_5,Class_5_10.csv,22,1,14,13
Class_5,Class_5_10.csv,23,0,12,12
Class_5,Class_5_10.csv,24,3,14,13
Class_5,Class_5_10.csv,25,0,10,10
Class_5,Class_5_10.csv,26,0,10,9
Class_5,Class_5_10.csv,27,2,12,11
Class_5,Class_5_10.csv,28,0,10,10
Class_5,Class_5_10.csv,29,1,12,12
Class_5,Class_5_10.csv,30,1,13,13
Class_5,Class_5_10.csv,31,1,13,13
Class_5,Class_5_10.csv,32,2,14,14
Class_5,Class_5_10.csv,33,0,10,10
Class_5,Class_5_10.csv,34,0,9,9
Class_5,Class_5_10.csv,35,4,13,13
Class_5,Class_5_10.csv,36,1,11,10
Class_5,Class_5_10.csv,37,0,9,9
Class_5,Class_5_10.csv,38,2,13,13
Class_5,Class_5_10.csv,39,2,13,13
Class_5,Class_5_10.csv,40,3,13,14
Class_5,Class_5_10.csv,41,0,10,10
Class_5,Class_5_10.csv,42,2,13,13
Class_5,Class_5_10.csv,43,1,12,11
Class_5,Class_5_10.csv,44,0,5,5
Class_5,Class_5_10.csv,45,1,11,11
Class_5,Class_5_10.csv,46,1,13,12
Class_5,Class_5_10.csv,47,0,12,12
Class_5,Class_5_10.csv,48,0,12,11
Class_5,Class_5_10.csv,49,1,14,14
Class_5,Class_5_10.csv,50,3,12,13
Class_5,Class_5_10.csv,51,2,11,12
Class_5,Class_5_10.csv,52,0,9,10
Class_5,Class_5_10.csv,53,1,11,11
Class_5,Class_5_10.csv,54,0,9,9
Class_5,Class_5_10.csv,55,3,12,12
Class_5,Class_5_10.csv,56,1,12,12
Class_5,Class_5_10.csv,57,2,14,13
Class_5,Class_5_10.csv,58,0,12,11
Class_5,Class_5_10.csv,59,1,14,14
Class_5,Class_5_10.csv,60,2,10,12
Class_5,Class_5_10.csv,61,1,9,10
Class_5,Class_5_10.csv,62,5,13,14
Class_5,Class_5_10.csv,63,2,11,11
Class_5,Class_5_10.csv,64,1,10,10
Class_5,Class_5_10.csv,65,4,13,13
Class_5,Class_5_10.csv,66,0,9,9
Class_5,Class_5_10.csv,67,4,13,13
Class_5,Class_5_10.csv,68,0,9,9
Class_5,Class_5_10.csv,69,1,11,12
Class_5,Class_5_10.csv,70,1,9,11
Class_5,Class_5_10.csv,71,3,11,12
Class_5,Class_5_10.csv,72,4,12,13
Class_5,Class_5_10.csv,73,0,9,9
Class_5,Class_5_10.csv,74,2,11,11
Class_5,Class_5_10.csv,75,2,11,11
Class_5,Class_5_10.csv,76,0,8,8
Class_5,Class_5_10.csv,77,2,11,12
Class_5,Class_5_10.csv,78,0,4,5
Class_5,Class_5_10.csv,79,2,11,12
Class_5,Class_5_10.csv,80,1,12,12
Class_5,Class_5_10.csv,81,0,10,10
Class_5,Class_5_10.csv,82,0,10,10
Class_5,Class_5_10.csv,83,2,12,12
Class_5,Class_5_10.csv,84,3,14,13
Class_5,Class_5_10.csv,85,3,14,14
Class_5,Class_5_10.csv,86,0,10,9
Class_5,Class_5_10.csv,87,1,12,11
Class_5,Class_5_10.csv,88,2,11,12
Class_5,Class_5_10.csv,89,1,10,11
Class_5,Class_5_10.csv,90,2,15,15
Class_5,Class_5_10.csv,91,0,11,11
Class_5,Class_5_10.csv,92,0,11,11
Class_5,Class_5_10.csv,93,0,6,6
Class_5,Class_5_10.csv,94,0,11,10
Class_5,Class_5_10.csv,95,0,12,11
Class_5,Class_5_10.csv,96,1,13,12
Class_5,Class_5_10.csv,97,2,13,13
Class_5,Class_5_10.csv,98,3,13,14
Class_5,Class_5_10.csv,99,3,13,14
Class_5,Class_5_11.csv,0,1,12,12
Class_5,Class_5_11.csv,1,4,14,15
Class_5,Class_5_11.csv,2,1,10,11
Class_5,Class_5_11.csv,3,4,13,14
Class_5,Class_5_11.csv,4,2,13,13
Class_5,Class_5_11.csv,5,0,9,10
Class_5,Class_5_11.csv,6,0,10,11
Class_5,Class_5_11.csv,7,0,10,11
Class_5,Class_5_11.csv,8,4,13,15
Class_5,Class_5_11.csv,9,3,11,14
Class_5,Class_5_11.csv,10,0,12,12
Class_5,Class_5_11.csv,11,2,13,14
Class_5,Class_5_11.csv,12,4,13,14
Class_5,Class_5_11.csv,13,4,13,14
Class_5,Class_5_11.csv,14,0,10,11
Class_5,Class_5_11.csv,15,0,11,11
Class_5,Class_5_11.csv,16,1,13,14
Class_5,Class_5_11.csv,17,0,12,13
Class_5,Class_5_11.csv,18,0,8,10
Class_5,Class_5_11.csv,19,4,11,14
Class_5,Class_5_11.csv,20,0,13,13
Class_5,Class_5_11.csv,21,0,10,10
Class_5,Class_5_11.csv,22,0,10,11
Class_5,Class_5_11.csv,23,2,13,14
Class_5,Class_5_11.csv,24,1,13,13
Class_5,Class_5_11.csv,25,0,11,11
Class_5,Class_5_11.csv,26,0,13,13
Class_5,Class_5_11.csv,27,1,12,13
Class_5,Class_5_11.csv,28,2,10,12
Class_5,Class_5_11.csv,29,0,7,10
Class_5,Class_5_11.csv,30,1,15,14
Class_5,Class_5_11.csv,31,1,13,13
Class_5,Class_5_11.csv,32,0,11,11
Class_5,Class_5_11.csv,33,0,10,10
Class_5,Class_5_11.csv,34,1,13,13
Class_5,Class_5_11.csv,35,1,14,13
Class_5,Class_5_11.csv,36,2,14,14
Class_5,Class_5_11.csv,37,1,12,13
Class_5,Class_5_11.csv,38,1,10,11
Class_5,Class_5_11.csv,39,5,12,14
Class_5,Class_5_11.csv,40,0,13,13
Class_5,Class_5_11.csv,41,0,10,10
Class_5,Class_5_11.csv,42,2,14,14
Class_5,Class_5_11.csv,43,1,12,13
Class_5,Class_5_11.csv,44,1,14,14
Class_5,Class_5_11.csv,45,1,13,13
Class_5,Class_5_11.csv,46,0,10,9
Class_5,Class_5_11.csv,47,0,11,11
Class_5,Class_5_11.csv,48,2,11,12
Class_5,Class_5_11.csv,49,0,6,8
Class_5,Class_5_11.csv,50,2,14,14
Class_5,Class_5_11.csv,51,1,13,13
Class_5,Class_5_11.csv,52,0,12,12
Class_5,Class_5_11.csv,53,2,14,14
Class_5,Class_5_11.csv,54,0,12,12
Class_5,Class_5_11.csv,55,0,10,10
Class_5,Class_5_11.csv,56,3,15,15
Class_5,Class_5_11.csv,57,0,12,11
Class_5,Class_5_11.csv,58,0,8,9
Class_5,Class_5_11.csv,59,3,10,11
Class_5,Class_5_11.csv,60,3,14,14
Class_5,Class_5_11.csv,61,0,7,8
Class_5,Class_5_11.csv,62,0,11,11
Class_5,Class_5_11.csv,63,2,13,13
Class_5,Class_5_11.csv,64,0,10,11
Class_5,Class_5_11.csv,65,0,12,12
Class_5,Class_5_11.csv,66,0,11,11
Class_5,Class_5_11.csv,67,1,12,12
Class_5,Class_5_11.csv,68,6,15,15
Class_5,Class_5_11.csv,69,3,12,12
Class_5,Class_5_11.csv,70,1,10,11
Class_5,Class_5_11.csv,71,3,13,13
Class_5,Class_5_11.csv,72,0,11,11
Class_5,Class_5_11.csv,73,0,11,11
Class_5,Class_5_11.csv,74,0,10,10
Class_5,Class_5_11.csv,75,1,12,12
Class_5,Class_5_11.csv,76,1,13,13
Class_5,Class_5_11.csv,77,0,10,9
Class_5,Class_5_11.csv,78,0,11,11
Class_5,Class_5_11.csv,79,1,10,10
Class_5,Class_5_11.csv,80,3,12,12
Class_5,Class_5_11.csv,81,1,11,11
Class_5,Class_5_11.csv,82,0,11,11
Class_5,Class_5_11.csv,83,1,12,11
Class_5,Class_5_11.csv,84,1,12,12
Class_5,Class_5_11.csv,85,1,12,12
Class_5,Class_5_11.csv,86,3,15,15
Class_5,Class_5_11.csv,87,0,13,12
Class_5,Class_5_11.csv,88,0,12,12
Class_5,Class_5_11.csv,89,1,12,12
Class_5,Class_5_11.csv,90,1,9,10
Class_5,Class_5_11.csv,91,0,9,9
Class_5,Class_5_11.csv,92,2,13,12
Class_5,Class_5_11.csv,93,1,13,12
Class_5,Class_5_11.csv,94,1,11,11
Class_5,Class_5_11.csv,95,1,12,11
Class_5,Class_5_11.csv,96,1,13,13
Class_5,Class_5_11.csv,97,0,12,12
Class_5,Class_5_11.csv,98,0,12,12
Class_5,Class_5_11.csv,99,1,12,12
Class_5,Class_5_12.csv,0,6,11,12
Class_5,Class_5_12.csv,1,6,12,13
Class_5,Class_5_12.csv,2,5,12,13
Class_5,Class_5_12.csv,3,3,10,11
Class_5,Class_5_12.csv,4,3,12,12
Class_5,Class_5_12.csv,5,0,10,10
Class_5,Class_5_12.csv,6,2,12,12
Class_5,Class_5_12.csv,7,0,12,11
Class_5,Class_5_12.csv,8,1,13,12
Class_5,Class_5_12.csv,9,0,12,11
Class_5,Class_5_12.csv,10,2,7,9
Class_5,Class_5_12.csv,11,0,6,7
Class_5,Class_5_12.csv,12,5,12,13
Class_5,Class_5_12.csv,13,2,11,11
Class_5,Class_5_12.csv,14,2,11,11
Class_5,Class_5_12.csv,15,1,11,11
Class_5,Class_5_12.csv,16,2,13,13
Class_5,Class_5_12.csv,17,0,10,9
Class_5,Class_5_12.csv,18,0,11,11
Class_5,Class_5_12.csv,19,0,12,12
Class_5,Class_5_12.csv,20,2,10,11
Class_5,Class_5_12.csv,21,2,11,11
Class_5,Class_5_12.csv,22,1,10,11
Class_5,Class_5_12.csv,23,2,12,12
Class_5,Class_5_12.csv,24,0,11,11
Class_5,Class_5_12.csv,25,0,12,11
Class_5,Class_5_12.csv,26,0,11,10
Class_5,Class_5_12.csv,27,0,12,11
